Case_Type,Cases,Country_Region,Date,iso3
mortality,0.0,Singapore,2020-02-19,SGP
mortality,0.0,Singapore,2020-02-20,SGP
mortality,0.0,Singapore,2020-02-21,SGP
mortality,0.0,Singapore,2020-02-22,SGP
mortality,0.0,Singapore,2020-02-23,SGP
mortality,0.0,Singapore,2020-02-24,SGP
mortality,0.0,Singapore,2020-02-25,SGP
mortality,0.0,Singapore,2020-02-26,SGP
mortality,0.0,Singapore,2020-02-27,SGP
mortality,0.0,Singapore,2020-02-28,SGP
mortality,0.0,Singapore,2020-02-29,SGP
mortality,0.0,Singapore,2020-03-01,SGP
mortality,0.0,Singapore,2020-03-02,SGP
mortality,0.0,Singapore,2020-03-03,SGP
mortality,0.0,Singapore,2020-03-04,SGP
mortality,0.0,Singapore,2020-03-05,SGP
mortality,0.0,Singapore,2020-03-06,SGP
mortality,0.0,Singapore,2020-03-07,SGP
mortality,0.0,Singapore,2020-03-08,SGP
mortality,0.0,Singapore,2020-03-09,SGP
mortality,0.0,Singapore,2020-03-10,SGP
mortality,0.0,Singapore,2020-03-11,SGP
mortality,0.0,Singapore,2020-03-12,SGP
mortality,0.0,Singapore,2020-03-13,SGP
mortality,0.0,Singapore,2020-03-14,SGP
mortality,0.0,Singapore,2020-03-15,SGP
mortality,0.0,Singapore,2020-03-16,SGP
mortality,0.0,Singapore,2020-03-17,SGP
mortality,0.0,Singapore,2020-03-18,SGP
mortality,0.0,Singapore,2020-03-19,SGP
mortality,0.0,Singapore,2020-03-20,SGP
mortality,0.004629629629629629,Singapore,2020-03-21,SGP
mortality,0.004395604395604396,Singapore,2020-03-22,SGP
mortality,0.003929273084479371,Singapore,2020-03-23,SGP
mortality,0.0035842293906810036,Singapore,2020-03-24,SGP
mortality,0.003169572107765452,Singapore,2020-03-25,SGP
mortality,0.0029282576866764276,Singapore,2020-03-26,SGP
mortality,0.00273224043715847,Singapore,2020-03-27,SGP
mortality,0.0024937655860349127,Singapore,2020-03-28,SGP
mortality,0.0035545023696682463,Singapore,2020-03-29,SGP
mortality,0.0034129692832764505,Singapore,2020-03-30,SGP
mortality,0.0032397408207343412,Singapore,2020-03-31,SGP
mortality,0.003,Singapore,2020-04-01,SGP
mortality,0.0038131553860819827,Singapore,2020-04-02,SGP
mortality,0.004488330341113106,Singapore,2020-04-03,SGP
mortality,0.005046257359125316,Singapore,2020-04-04,SGP
mortality,0.004583651642475172,Singapore,2020-04-05,SGP
mortality,0.004363636363636364,Singapore,2020-04-06,SGP
mortality,0.004051316677920324,Singapore,2020-04-07,SGP
mortality,0.0036968576709796672,Singapore,2020-04-08,SGP
mortality,0.0031413612565445027,Singapore,2020-04-09,SGP
mortality,0.003320683111954459,Singapore,2020-04-10,SGP
mortality,0.0034797738147020443,Singapore,2020-04-11,SGP
mortality,0.00315955766192733,Singapore,2020-04-12,SGP
mortality,0.003084304318026045,Singapore,2020-04-13,SGP
mortality,0.003075030750307503,Singapore,2020-04-14,SGP
mortality,0.002703433360367667,Singapore,2020-04-15,SGP
mortality,0.00225886604924328,Singapore,2020-04-16,SGP
mortality,0.0021782178217821784,Singapore,2020-04-17,SGP
mortality,0.001835781041388518,Singapore,2020-04-18,SGP
mortality,0.0016697024893746206,Singapore,2020-04-19,SGP
mortality,0.0013725979535812328,Singapore,2020-04-20,SGP
mortality,0.0012054794520547946,Singapore,2020-04-21,SGP
mortality,0.0011833152549058279,Singapore,2020-04-22,SGP
mortality,0.0010735373054213634,Singapore,2020-04-23,SGP
mortality,0.0009937888198757764,Singapore,2020-04-24,SGP
mortality,0.0009454029780193808,Singapore,2020-04-25,SGP
mortality,0.0008807985907222549,Singapore,2020-04-26,SGP
mortality,0.0009706718435831658,Singapore,2020-04-27,SGP
mortality,0.0009363922145675874,Singapore,2020-04-28,SGP
mortality,0.0008950834345630075,Singapore,2020-04-29,SGP
mortality,0.0009277011565341084,Singapore,2020-04-30,SGP
mortality,0.0009356178001286475,Singapore,2020-05-01,SGP
mortality,0.0009687713699566902,Singapore,2020-05-02,SGP
mortality,0.0,Slovakia,2020-01-22,SVK
mortality,0.0,Slovakia,2020-01-23,SVK
mortality,0.0,Slovakia,2020-01-24,SVK
mortality,0.0,Slovakia,2020-01-25,SVK
mortality,0.0,Slovakia,2020-01-26,SVK
mortality,0.0,Slovakia,2020-01-27,SVK
mortality,0.0,Slovakia,2020-01-28,SVK
mortality,0.0,Slovakia,2020-01-29,SVK
mortality,0.0,Slovakia,2020-01-30,SVK
mortality,0.0,Slovakia,2020-01-31,SVK
mortality,0.0,Slovakia,2020-02-01,SVK
mortality,0.0,Slovakia,2020-02-02,SVK
mortality,0.0,Slovakia,2020-02-03,SVK
mortality,0.0,Slovakia,2020-02-04,SVK
mortality,0.0,Slovakia,2020-02-05,SVK
mortality,0.0,Slovakia,2020-02-06,SVK
mortality,0.0,Slovakia,2020-02-07,SVK
mortality,0.0,Slovakia,2020-02-08,SVK
mortality,0.0,Slovakia,2020-02-09,SVK
mortality,0.0,Slovakia,2020-02-10,SVK
mortality,0.0,Slovakia,2020-02-11,SVK
mortality,0.0,Slovakia,2020-02-12,SVK
mortality,0.0,Slovakia,2020-02-13,SVK
mortality,0.0,Slovakia,2020-02-14,SVK
mortality,0.0,Slovakia,2020-02-15,SVK
mortality,0.0,Slovakia,2020-02-16,SVK
mortality,0.0,Slovakia,2020-02-17,SVK
mortality,0.0,Slovakia,2020-02-18,SVK
mortality,0.0,Slovakia,2020-02-19,SVK
mortality,0.0,Slovakia,2020-02-20,SVK
mortality,0.0,Slovakia,2020-02-21,SVK
mortality,0.0,Slovakia,2020-02-22,SVK
mortality,0.0,Slovakia,2020-02-23,SVK
mortality,0.0,Slovakia,2020-02-24,SVK
mortality,0.0,Slovakia,2020-02-25,SVK
mortality,0.0,Slovakia,2020-02-26,SVK
mortality,0.0,Slovakia,2020-02-27,SVK
mortality,0.0,Slovakia,2020-02-28,SVK
mortality,0.0,Slovakia,2020-02-29,SVK
mortality,0.0,Slovakia,2020-03-01,SVK
mortality,0.0,Slovakia,2020-03-02,SVK
mortality,0.0,Slovakia,2020-03-03,SVK
mortality,0.0,Slovakia,2020-03-04,SVK
mortality,0.0,Slovakia,2020-03-05,SVK
mortality,0.0,Slovakia,2020-03-06,SVK
mortality,0.0,Slovakia,2020-03-07,SVK
mortality,0.0,Slovakia,2020-03-08,SVK
mortality,0.0,Slovakia,2020-03-09,SVK
mortality,0.0,Slovakia,2020-03-10,SVK
mortality,0.0,Slovakia,2020-03-11,SVK
mortality,0.0,Slovakia,2020-03-12,SVK
mortality,0.0,Slovakia,2020-03-13,SVK
mortality,0.0,Slovakia,2020-03-14,SVK
mortality,0.0,Slovakia,2020-03-15,SVK
mortality,0.0,Slovakia,2020-03-16,SVK
mortality,0.0,Slovakia,2020-03-17,SVK
mortality,0.009523809523809525,Slovakia,2020-03-18,SVK
mortality,0.008130081300813009,Slovakia,2020-03-19,SVK
mortality,0.0072992700729927005,Slovakia,2020-03-20,SVK
mortality,0.0056179775280898875,Slovakia,2020-03-21,SVK
mortality,0.0,Slovakia,2020-03-22,SVK
mortality,0.0,Slovakia,2020-03-23,SVK
mortality,0.0,Slovakia,2020-03-24,SVK
mortality,0.0,Slovakia,2020-03-25,SVK
mortality,0.0,Slovakia,2020-03-26,SVK
mortality,0.0,Slovakia,2020-03-27,SVK
mortality,0.0,Slovakia,2020-03-28,SVK
mortality,0.0,Slovakia,2020-03-29,SVK
mortality,0.0,Slovakia,2020-03-30,SVK
mortality,0.0,Slovakia,2020-03-31,SVK
mortality,0.0025,Slovakia,2020-04-01,SVK
mortality,0.002347417840375587,Slovakia,2020-04-02,SVK
mortality,0.0022222222222222222,Slovakia,2020-04-03,SVK
mortality,0.0021231422505307855,Slovakia,2020-04-04,SVK
mortality,0.002061855670103093,Slovakia,2020-04-05,SVK
mortality,0.003745318352059925,Slovakia,2020-04-06,SVK
mortality,0.0034423407917383822,Slovakia,2020-04-07,SVK
mortality,0.002932551319648094,Slovakia,2020-04-08,SVK
mortality,0.0028530670470756064,Slovakia,2020-04-09,SVK
mortality,0.002797202797202797,Slovakia,2020-04-10,SVK
mortality,0.0027472527472527475,Slovakia,2020-04-11,SVK
mortality,0.0026954177897574125,Slovakia,2020-04-12,SVK
mortality,0.002600780234070221,Slovakia,2020-04-13,SVK
mortality,0.0023952095808383233,Slovakia,2020-04-14,SVK
mortality,0.006952491309385863,Slovakia,2020-04-15,SVK
mortality,0.008188331627430911,Slovakia,2020-04-16,SVK
mortality,0.008579599618684462,Slovakia,2020-04-17,SVK
mortality,0.010101010101010102,Slovakia,2020-04-18,SVK
mortality,0.0103359173126615,Slovakia,2020-04-19,SVK
mortality,0.011082693947144074,Slovakia,2020-04-20,SVK
mortality,0.011676396997497914,Slovakia,2020-04-21,SVK
mortality,0.011254019292604502,Slovakia,2020-04-22,SVK
mortality,0.011320754716981131,Slovakia,2020-04-23,SVK
mortality,0.0125,Slovakia,2020-04-24,SVK
mortality,0.012381646030589949,Slovakia,2020-04-25,SVK
mortality,0.01305293691080493,Slovakia,2020-04-26,SVK
mortality,0.013034033309196235,Slovakia,2020-04-27,SVK
mortality,0.014450867052023121,Slovakia,2020-04-28,SVK
mortality,0.015815959741193385,Slovakia,2020-04-29,SVK
mortality,0.0164756446991404,Slovakia,2020-04-30,SVK
mortality,0.01639344262295082,Slovakia,2020-05-01,SVK
mortality,0.017057569296375266,Slovakia,2020-05-02,SVK
mortality,0.0,Slovenia,2020-01-22,SVN
mortality,0.0,Slovenia,2020-01-23,SVN
mortality,0.0,Slovenia,2020-01-24,SVN
mortality,0.0,Slovenia,2020-01-25,SVN
mortality,0.0,Slovenia,2020-01-26,SVN
mortality,0.0,Slovenia,2020-01-27,SVN
mortality,0.0,Slovenia,2020-01-28,SVN
mortality,0.0,Slovenia,2020-01-29,SVN
mortality,0.0,Slovenia,2020-01-30,SVN
mortality,0.0,Slovenia,2020-01-31,SVN
mortality,0.0,Slovenia,2020-02-01,SVN
mortality,0.0,Slovenia,2020-02-02,SVN
mortality,0.0,Slovenia,2020-02-03,SVN
mortality,0.0,Slovenia,2020-02-04,SVN
mortality,0.0,Slovenia,2020-02-05,SVN
mortality,0.0,Slovenia,2020-02-06,SVN
mortality,0.0,Slovenia,2020-02-07,SVN
mortality,0.0,Slovenia,2020-02-08,SVN
mortality,0.0,Slovenia,2020-02-09,SVN
mortality,0.0,Slovenia,2020-02-10,SVN
mortality,0.0,Slovenia,2020-02-11,SVN
mortality,0.0,Slovenia,2020-02-12,SVN
mortality,0.0,Slovenia,2020-02-13,SVN
mortality,0.0,Slovenia,2020-02-14,SVN
mortality,0.0,Slovenia,2020-02-15,SVN
mortality,0.0,Slovenia,2020-02-16,SVN
mortality,0.0,Slovenia,2020-02-17,SVN
mortality,0.0,Slovenia,2020-02-18,SVN
mortality,0.0,Slovenia,2020-02-19,SVN
mortality,0.0,Slovenia,2020-02-20,SVN
mortality,0.0,Slovenia,2020-02-21,SVN
mortality,0.0,Slovenia,2020-02-22,SVN
mortality,0.0,Slovenia,2020-02-23,SVN
mortality,0.0,Slovenia,2020-02-24,SVN
mortality,0.0,Slovenia,2020-02-25,SVN
mortality,0.0,Slovenia,2020-02-26,SVN
mortality,0.0,Slovenia,2020-02-27,SVN
mortality,0.0,Slovenia,2020-02-28,SVN
mortality,0.0,Slovenia,2020-02-29,SVN
mortality,0.0,Slovenia,2020-03-01,SVN
mortality,0.0,Slovenia,2020-03-02,SVN
mortality,0.0,Slovenia,2020-03-03,SVN
mortality,0.0,Slovenia,2020-03-04,SVN
mortality,0.0,Slovenia,2020-03-05,SVN
mortality,0.0,Slovenia,2020-03-06,SVN
mortality,0.0,Slovenia,2020-03-07,SVN
mortality,0.0,Slovenia,2020-03-08,SVN
mortality,0.0,Slovenia,2020-03-09,SVN
mortality,0.0,Slovenia,2020-03-10,SVN
mortality,0.0,Slovenia,2020-03-11,SVN
mortality,0.0,Slovenia,2020-03-12,SVN
mortality,0.0,Slovenia,2020-03-13,SVN
mortality,0.0055248618784530384,Slovenia,2020-03-14,SVN
mortality,0.0045662100456621,Slovenia,2020-03-15,SVN
mortality,0.003952569169960474,Slovenia,2020-03-16,SVN
mortality,0.0036363636363636364,Slovenia,2020-03-17,SVN
mortality,0.0036363636363636364,Slovenia,2020-03-18,SVN
mortality,0.0034965034965034965,Slovenia,2020-03-19,SVN
mortality,0.002932551319648094,Slovenia,2020-03-20,SVN
mortality,0.0026109660574412533,Slovenia,2020-03-21,SVN
mortality,0.004830917874396135,Slovenia,2020-03-22,SVN
mortality,0.006787330316742082,Slovenia,2020-03-23,SVN
mortality,0.008333333333333333,Slovenia,2020-03-24,SVN
mortality,0.00946969696969697,Slovenia,2020-03-25,SVN
mortality,0.010676156583629894,Slovenia,2020-03-26,SVN
mortality,0.014240506329113924,Slovenia,2020-03-27,SVN
mortality,0.013157894736842105,Slovenia,2020-03-28,SVN
mortality,0.015068493150684932,Slovenia,2020-03-29,SVN
mortality,0.01455026455026455,Slovenia,2020-03-30,SVN
mortality,0.018703241895261846,Slovenia,2020-03-31,SVN
mortality,0.0178359096313912,Slovenia,2020-04-01,SVN
mortality,0.0189520624303233,Slovenia,2020-04-02,SVN
mortality,0.021413276231263382,Slovenia,2020-04-03,SVN
mortality,0.022517911975435005,Slovenia,2020-04-04,SVN
mortality,0.028084252758274825,Slovenia,2020-04-05,SVN
mortality,0.029382957884427033,Slovenia,2020-04-06,SVN
mortality,0.0339943342776204,Slovenia,2020-04-07,SVN
mortality,0.03666361136571952,Slovenia,2020-04-08,SVN
mortality,0.03825622775800712,Slovenia,2020-04-09,SVN
mortality,0.03879310344827586,Slovenia,2020-04-10,SVN
mortality,0.04208754208754209,Slovenia,2020-04-11,SVN
mortality,0.04398340248962656,Slovenia,2020-04-12,SVN
mortality,0.04537953795379538,Slovenia,2020-04-13,SVN
mortality,0.04590163934426229,Slovenia,2020-04-14,SVN
mortality,0.04887820512820513,Slovenia,2020-04-15,SVN
mortality,0.04810725552050473,Slovenia,2020-04-16,SVN
mortality,0.05061349693251534,Slovenia,2020-04-17,SVN
mortality,0.05315110098709187,Slovenia,2020-04-18,SVN
mortality,0.055639097744360905,Slovenia,2020-04-19,SVN
mortality,0.05767790262172284,Slovenia,2020-04-20,SVN
mortality,0.057291666666666664,Slovenia,2020-04-21,SVN
mortality,0.058388765705838876,Slovenia,2020-04-22,SVN
mortality,0.057833089311859445,Slovenia,2020-04-23,SVN
mortality,0.05826656955571741,Slovenia,2020-04-24,SVN
mortality,0.058357348703170026,Slovenia,2020-04-25,SVN
mortality,0.05873925501432665,Slovenia,2020-04-26,SVN
mortality,0.05920114122681883,Slovenia,2020-04-27,SVN
mortality,0.061079545454545456,Slovenia,2020-04-28,SVN
mortality,0.06276445698166432,Slovenia,2020-04-29,SVN
mortality,0.06368089573128062,Slovenia,2020-04-30,SVN
mortality,0.06415620641562064,Slovenia,2020-05-01,SVN
mortality,0.06532314107018763,Slovenia,2020-05-02,SVN
mortality,0.0,Somalia,2020-01-22,SOM
mortality,0.0,Somalia,2020-01-23,SOM
mortality,0.0,Somalia,2020-01-24,SOM
mortality,0.0,Somalia,2020-01-25,SOM
mortality,0.0,Somalia,2020-01-26,SOM
mortality,0.0,Somalia,2020-01-27,SOM
mortality,0.0,Somalia,2020-01-28,SOM
mortality,0.0,Somalia,2020-01-29,SOM
mortality,0.0,Somalia,2020-01-30,SOM
mortality,0.0,Somalia,2020-01-31,SOM
mortality,0.0,Somalia,2020-02-01,SOM
mortality,0.0,Somalia,2020-02-02,SOM
mortality,0.0,Somalia,2020-02-03,SOM
mortality,0.0,Somalia,2020-02-04,SOM
mortality,0.0,Somalia,2020-02-05,SOM
mortality,0.0,Somalia,2020-02-06,SOM
mortality,0.0,Somalia,2020-02-07,SOM
mortality,0.0,Somalia,2020-02-08,SOM
mortality,0.0,Somalia,2020-02-09,SOM
mortality,0.0,Somalia,2020-02-10,SOM
mortality,0.0,Somalia,2020-02-11,SOM
mortality,0.0,Somalia,2020-02-12,SOM
mortality,0.0,Somalia,2020-02-13,SOM
mortality,0.0,Somalia,2020-02-14,SOM
mortality,0.0,Somalia,2020-02-15,SOM
mortality,0.0,Somalia,2020-02-16,SOM
mortality,0.0,Somalia,2020-02-17,SOM
mortality,0.0,Somalia,2020-02-18,SOM
mortality,0.0,Somalia,2020-02-19,SOM
mortality,0.0,Somalia,2020-02-20,SOM
mortality,0.0,Somalia,2020-02-21,SOM
mortality,0.0,Somalia,2020-02-22,SOM
mortality,0.0,Somalia,2020-02-23,SOM
mortality,0.0,Somalia,2020-02-24,SOM
mortality,0.0,Somalia,2020-02-25,SOM
mortality,0.0,Somalia,2020-02-26,SOM
mortality,0.0,Somalia,2020-02-27,SOM
mortality,0.0,Somalia,2020-02-28,SOM
mortality,0.0,Somalia,2020-02-29,SOM
mortality,0.0,Somalia,2020-03-01,SOM
mortality,0.0,Somalia,2020-03-02,SOM
mortality,0.0,Somalia,2020-03-03,SOM
mortality,0.0,Somalia,2020-03-04,SOM
mortality,0.0,Somalia,2020-03-05,SOM
mortality,0.0,Somalia,2020-03-06,SOM
mortality,0.0,Somalia,2020-03-07,SOM
mortality,0.0,Somalia,2020-03-08,SOM
mortality,0.0,Somalia,2020-03-09,SOM
mortality,0.0,Somalia,2020-03-10,SOM
mortality,0.0,Somalia,2020-03-11,SOM
mortality,0.0,Somalia,2020-03-12,SOM
mortality,0.0,Somalia,2020-03-13,SOM
mortality,0.0,Somalia,2020-03-14,SOM
mortality,0.0,Somalia,2020-03-15,SOM
mortality,0.0,Somalia,2020-03-16,SOM
mortality,0.0,Somalia,2020-03-17,SOM
mortality,0.0,Somalia,2020-03-18,SOM
mortality,0.0,Somalia,2020-03-19,SOM
mortality,0.0,Somalia,2020-03-20,SOM
mortality,0.0,Somalia,2020-03-21,SOM
mortality,0.0,Somalia,2020-03-22,SOM
mortality,0.0,Somalia,2020-03-23,SOM
mortality,0.0,Somalia,2020-03-24,SOM
mortality,0.0,Somalia,2020-03-25,SOM
mortality,0.0,Somalia,2020-03-26,SOM
mortality,0.0,Somalia,2020-03-27,SOM
mortality,0.0,Somalia,2020-03-28,SOM
mortality,0.0,Somalia,2020-03-29,SOM
mortality,0.0,Somalia,2020-03-30,SOM
mortality,0.0,Somalia,2020-03-31,SOM
mortality,0.0,Somalia,2020-04-01,SOM
mortality,0.0,Somalia,2020-04-02,SOM
mortality,0.0,Somalia,2020-04-03,SOM
mortality,0.0,Somalia,2020-04-04,SOM
mortality,0.0,Somalia,2020-04-05,SOM
mortality,0.0,Somalia,2020-04-06,SOM
mortality,0.0,Somalia,2020-04-07,SOM
mortality,0.08333333333333333,Somalia,2020-04-08,SOM
mortality,0.08333333333333333,Somalia,2020-04-09,SOM
mortality,0.047619047619047616,Somalia,2020-04-10,SOM
mortality,0.047619047619047616,Somalia,2020-04-11,SOM
mortality,0.04,Somalia,2020-04-12,SOM
mortality,0.03333333333333333,Somalia,2020-04-13,SOM
mortality,0.03333333333333333,Somalia,2020-04-14,SOM
mortality,0.0625,Somalia,2020-04-15,SOM
mortality,0.0625,Somalia,2020-04-16,SOM
mortality,0.05172413793103448,Somalia,2020-04-17,SOM
mortality,0.05185185185185185,Somalia,2020-04-18,SOM
mortality,0.042682926829268296,Somalia,2020-04-19,SOM
mortality,0.03375527426160337,Somalia,2020-04-20,SOM
mortality,0.027972027972027972,Somalia,2020-04-21,SOM
mortality,0.027972027972027972,Somalia,2020-04-22,SOM
mortality,0.04878048780487805,Somalia,2020-04-23,SOM
mortality,0.04878048780487805,Somalia,2020-04-24,SOM
mortality,0.046153846153846156,Somalia,2020-04-25,SOM
mortality,0.052752293577981654,Somalia,2020-04-26,SOM
mortality,0.05416666666666667,Somalia,2020-04-27,SOM
mortality,0.05303030303030303,Somalia,2020-04-28,SOM
mortality,0.048109965635738834,Somalia,2020-04-29,SOM
mortality,0.04658901830282862,Somalia,2020-04-30,SOM
mortality,0.04658901830282862,Somalia,2020-05-01,SOM
mortality,0.046199701937406856,Somalia,2020-05-02,SOM
mortality,0.0,South Africa,2020-01-22,ZAF
mortality,0.0,South Africa,2020-01-23,ZAF
mortality,0.0,South Africa,2020-01-24,ZAF
mortality,0.0,South Africa,2020-01-25,ZAF
mortality,0.0,South Africa,2020-01-26,ZAF
mortality,0.0,South Africa,2020-01-27,ZAF
mortality,0.0,South Africa,2020-01-28,ZAF
mortality,0.0,South Africa,2020-01-29,ZAF
mortality,0.0,South Africa,2020-01-30,ZAF
mortality,0.0,South Africa,2020-01-31,ZAF
mortality,0.0,South Africa,2020-02-01,ZAF
mortality,0.0,South Africa,2020-02-02,ZAF
mortality,0.0,South Africa,2020-02-03,ZAF
mortality,0.0,South Africa,2020-02-04,ZAF
mortality,0.0,South Africa,2020-02-05,ZAF
mortality,0.0,South Africa,2020-02-06,ZAF
mortality,0.0,South Africa,2020-02-07,ZAF
mortality,0.0,South Africa,2020-02-08,ZAF
mortality,0.0,South Africa,2020-02-09,ZAF
mortality,0.0,South Africa,2020-02-10,ZAF
mortality,0.0,South Africa,2020-02-11,ZAF
mortality,0.0,South Africa,2020-02-12,ZAF
mortality,0.0,South Africa,2020-02-13,ZAF
mortality,0.0,South Africa,2020-02-14,ZAF
mortality,0.0,South Africa,2020-02-15,ZAF
mortality,0.0,South Africa,2020-02-16,ZAF
mortality,0.0,South Africa,2020-02-17,ZAF
mortality,0.0,South Africa,2020-02-18,ZAF
mortality,0.0,South Africa,2020-02-19,ZAF
mortality,0.0,South Africa,2020-02-20,ZAF
mortality,0.0,South Africa,2020-02-21,ZAF
mortality,0.0,South Africa,2020-02-22,ZAF
mortality,0.0,South Africa,2020-02-23,ZAF
mortality,0.0,South Africa,2020-02-24,ZAF
mortality,0.0,South Africa,2020-02-25,ZAF
mortality,0.0,South Africa,2020-02-26,ZAF
mortality,0.0,South Africa,2020-02-27,ZAF
mortality,0.0,South Africa,2020-02-28,ZAF
mortality,0.0,South Africa,2020-02-29,ZAF
mortality,0.0,South Africa,2020-03-01,ZAF
mortality,0.0,South Africa,2020-03-02,ZAF
mortality,0.0,South Africa,2020-03-03,ZAF
mortality,0.0,South Africa,2020-03-04,ZAF
mortality,0.0,South Africa,2020-03-05,ZAF
mortality,0.0,South Africa,2020-03-06,ZAF
mortality,0.0,South Africa,2020-03-07,ZAF
mortality,0.0,South Africa,2020-03-08,ZAF
mortality,0.0,South Africa,2020-03-09,ZAF
mortality,0.0,South Africa,2020-03-10,ZAF
mortality,0.0,South Africa,2020-03-11,ZAF
mortality,0.0,South Africa,2020-03-12,ZAF
mortality,0.0,South Africa,2020-03-13,ZAF
mortality,0.0,South Africa,2020-03-14,ZAF
mortality,0.0,South Africa,2020-03-15,ZAF
mortality,0.0,South Africa,2020-03-16,ZAF
mortality,0.0,South Africa,2020-03-17,ZAF
mortality,0.0,South Africa,2020-03-18,ZAF
mortality,0.0,South Africa,2020-03-19,ZAF
mortality,0.0,South Africa,2020-03-20,ZAF
mortality,0.0,South Africa,2020-03-21,ZAF
mortality,0.0,South Africa,2020-03-22,ZAF
mortality,0.0,South Africa,2020-03-23,ZAF
mortality,0.0,South Africa,2020-03-24,ZAF
mortality,0.0,South Africa,2020-03-25,ZAF
mortality,0.0,South Africa,2020-03-26,ZAF
mortality,0.0008547008547008547,South Africa,2020-03-27,ZAF
mortality,0.0008424599831508003,South Africa,2020-03-28,ZAF
mortality,0.0015625,South Africa,2020-03-29,ZAF
mortality,0.0022624434389140274,South Africa,2020-03-30,ZAF
mortality,0.003695491500369549,South Africa,2020-03-31,ZAF
mortality,0.0036231884057971015,South Africa,2020-04-01,ZAF
mortality,0.003419972640218878,South Africa,2020-04-02,ZAF
mortality,0.005980066445182724,South Africa,2020-04-03,ZAF
mortality,0.0056782334384858045,South Africa,2020-04-04,ZAF
mortality,0.006646525679758308,South Africa,2020-04-05,ZAF
mortality,0.0071174377224199285,South Africa,2020-04-06,ZAF
mortality,0.007432818753573471,South Africa,2020-04-07,ZAF
mortality,0.00975609756097561,South Africa,2020-04-08,ZAF
mortality,0.009307135470527405,South Africa,2020-04-09,ZAF
mortality,0.011982026959560658,South Africa,2020-04-10,ZAF
mortality,0.01232741617357002,South Africa,2020-04-11,ZAF
mortality,0.01150483202945237,South Africa,2020-04-12,ZAF
mortality,0.011883802816901408,South Africa,2020-04-13,ZAF
mortality,0.011180124223602485,South Africa,2020-04-14,ZAF
mortality,0.013567438148443736,South Africa,2020-04-15,ZAF
mortality,0.018426103646833013,South Africa,2020-04-16,ZAF
mortality,0.017966223499820338,South Africa,2020-04-17,ZAF
mortality,0.017139090309822018,South Africa,2020-04-18,ZAF
mortality,0.017099430018999367,South Africa,2020-04-19,ZAF
mortality,0.017575757575757574,South Africa,2020-04-20,ZAF
mortality,0.01673881673881674,South Africa,2020-04-21,ZAF
mortality,0.017881705639614855,South Africa,2020-04-22,ZAF
mortality,0.018972931950417403,South Africa,2020-04-23,ZAF
mortality,0.01872037914691943,South Africa,2020-04-24,ZAF
mortality,0.019720247649621648,South Africa,2020-04-25,ZAF
mortality,0.01913770347558293,South Africa,2020-04-26,ZAF
mortality,0.018777383684539954,South Africa,2020-04-27,ZAF
mortality,0.018614891913530825,South Africa,2020-04-28,ZAF
mortality,0.01925233644859813,South Africa,2020-04-29,ZAF
mortality,0.0182397733309722,South Africa,2020-04-30,ZAF
mortality,0.01949252226516552,South Africa,2020-05-01,ZAF
mortality,0.019412878787878788,South Africa,2020-05-02,ZAF
mortality,0.0,South Sudan,2020-01-22,SSD
mortality,0.0,South Sudan,2020-01-23,SSD
mortality,0.0,South Sudan,2020-01-24,SSD
mortality,0.0,South Sudan,2020-01-25,SSD
mortality,0.0,South Sudan,2020-01-26,SSD
mortality,0.0,South Sudan,2020-01-27,SSD
mortality,0.0,South Sudan,2020-01-28,SSD
mortality,0.0,South Sudan,2020-01-29,SSD
mortality,0.0,South Sudan,2020-01-30,SSD
mortality,0.0,South Sudan,2020-01-31,SSD
mortality,0.0,South Sudan,2020-02-01,SSD
mortality,0.0,South Sudan,2020-02-02,SSD
